
###
##
## Mass Balance by EPAID for 2004
## Inputs on left, outputs on right
##
H_LubeTotal,H_IndTotal,H_LubeOOC,H_IndOOC,T_LubeIn ,T_IndIn ,P_LubeTotal,P_IndTotal,P_LubeOOC,P_IndOOC,EPAID       ,P_RFO    ,P_Waste  ,P_TxOut ,T_LubeOut,T_IndOut,T_Destinations                                                                             

        0,       0,       0,       0,  2924053,       0,        0,        0,       0,       0,CAL000190818,        0,        0,       0,        0,       0,                                                                                           
   129264,  118610,       0,       0,        0,       0,        0,        0,       0,       0,CAL000209350,        0,        0,       0,   247844,       0,                                                                 CAL000161743,CAL000190818,
    63635,   15815,       0,       0,        0,       0,        0,        0,       0,       0,CAL000209884,        0,        0,       0,    79450,       0,                                                                              CAT080013352,
   336100,   41415,       0,       0,        0,       0,        0,        0,       0,       0,CAL000218587,        0,        0,       0,   377515,       0,                                                                 CAD044003556,CAT080012602,
   385067,    2200,       0,       0,        0,       0,        0,        0,       0,       0,CAL000248373,        0,        0,       0,   387267,       0,                                                                              CAT080013352,
  3229265,       0,       0,       0,        0,       0,        0,        0,       0,       0,CAL000253361,        0,        0,       0,  3229265,       0,                                                                 AZR000003038,CAD099452708,
   194858,       0,       0,       0,        0,       0,        0,        0,       0,       0,CAL000253903,        0,        0,       0,   194858,       0,                                                                              CAD099452708,
   216454,    2628,       0,       0,        0,       0,        0,        0,       0,       0,CAL000259513,        0,        0,       0,   159442,       0,                                                                              CAD044003556,
   199540,       0,       0,       0,        0,       0,        0,        0,       0,       0,CAL000263169,        0,        0,       0,   199540,       0,                                                                              CAT080025711,
   426957,  210158,       0,       0,      890,       0,        0,        0,       0,       0,CAL000264806,        0,        0,       0,   637115,       0,                                                                              CAT080013352,
    83685,   20854,       0,       0,        0,       0,        0,        0,       0,       0,CAL000266863,        0,        0,       0,   112469,       0,                                                                              CAD981696420,
   168017,    9190,       0,       0,        0,       0,        0,        0,       0,       0,CAL000268899,        0,        0,       0,   177207,       0,                                                    CAD044003556,CAL000161743,CAL000190818,
     1458,       0,       0,       0,        0,       0,        0,        0,       0,       0,CAL000274369,        0,        0,       0,      621,       0,                                                                              CAT080013352,
        0,       0,       0,       0,        0,       0,        0,        0,       0,       0,CAL000274397,        0,        0,       0,        0,       0,                                                                                           
   304596,       0,   15127,       0,        0,       0,        0,        0,       0,       0,CAL000276266,        0,        0,       0,   304596,       0,                                                    CAD044003556,CAT080012602,ORD980980775,
