GEN_EPA_ID,TSDF_EPA_ID,CAT_CODE,METH_CODE,CONTAINER_TYPE,QUANTITY,UNITS
CAL000320103,CAD097030993,223,H141,DM,375,P
CA5570024575,CAD059494310,223,H141,DM,253,P
CAL000318115,CAD981696420,223,H141,TT,400,G
CAL980677041,CAD008302903,223,H061,DM,400,P
CAL000056796,CAT080013352,223,H039,DM,165,G
CAL000253924,CAT080013352,223,H039,DF,5,G
CAC002642095,CAD050806850,223,H141,DM,100,P
CA6170024289,NVT330010000,223,H132,DM,10227,P
CAD044429835,CAT080013352,223,H039,TT,3000,G
CAD982486698,CAT080013352,223,H039,TT,2100,G
CAD981989049,CAT080013352,223,H039,TT,1200,G
CAD981989221,CAT080013352,223,H039,TT,2500,G
CAL000827878,CAD044003556,223,H141,TT,820,G
CAL000827878,CAD044003556,223,H141,TT,1620,G
CAD981976228,CAD980887418,223,H141,DM,196,P
CAD981972342,CAD980887418,223,H141,DM,310,P
CAL000221003,CAD982446882,223,H141,TT,200,G
CAL000130679,CAD982446858,223,H141,TT,70,G
CAL000130983,CAD982446858,223,H141,TT,40,G
CAP000005586,CAD028409019,223,H141,DM,500,P
CAL000335119,CAT080013352,223,H039,DM,110,G
CAL000266271,CAT080013352,223,H039,TP,550,G
CAD980887418,CAT000646117,223,H132,CM,20,Y
CAD980813836,CAD028409019,223,H141,DF,15,P
CAR000181586,CAD982446882,223,H039,TT,737,G
CAL000327594,CAD044003556,223,H039,TT,80,G
CAL000305964,CAD044003556,223,H039,TT,15,G
CAD983575705,CAD980887418,223,H141,DM,640,P
CAL000058185,CAD097030993,223,H141,DM,1000,P
CAL000121016,CAD981696420,223,H141,TT,240,G
CAL000297264,CAD981696420,223,H141,TT,210,G
CAL000124207,CAD981696420,223,H141,TT,85,G
CAL000256323,NVD982358483,223,H039,DM,6,G
CAC002552084,NVD982358483,223,H039,TT,675,G
CAC002641863,NVD982358483,223,H039,DM,125,G
CAD981452642,CAD028409019,223,H141,DM,200,P
CAD983608258,CAD028409019,223,H061,DF,10,G
CAL000294910,CAD982446874,223,,TT,210,G
CAD980887418,CAT000646117,223,H132,CM,20,Y
CAL000292979,CAD980887418,223,H141,DM,300,P
CAL000298660,CAD980887418,223,H135,TT,2550,G
CAL000280137,CAD980887418,223,H141,DM,200,P
CAL000149609,CAD980887418,223,H141,DM,100,P
CAD980888192,CAD980887418,223,H141,DM,300,P
CAL000058961,CAD044003556,223,H141,TT,35,G
CAL000336627,CAD044003556,223,H141,TT,55,G
CAC002641800,CAT080013352,223,H039,TT,60,G
CAL000009159,CAT080013352,223,H039,TT,195,G
CAR000084251,CAD028409019,223,H141,DM,45,G
CAD982037798,CAT080013352,223,H039,TT,1400,G
CAR000058891,CAD981696420,223,H141,TT,310,G
CAD982444481,AZR000002428,223,H132,TT,5000,G
CAL000274592,CAD982444481,223,H141,CF,250,P
CAD008299521,CAD982444481,223,H141,DM,500,P
CAC002641324,CAT080013352,223,H039,TT,1200,G
CAL000335141,CAD044003556,223,H141,TT,40,G
CAL000335142,CAD044003556,223,H141,TT,40,G
CAL000827844,CAT080013352,223,H039,TT,700,G
CAL000335130,CAD044003556,223,H141,TT,30,G
CAD981689953,CAT080013352,223,H039,TT,2580,G
CAL000319513,CAD044003556,223,H141,TT,300,G
CAL000335153,CAD044003556,223,H141,TT,40,G
CAD982526535,CAT080013352,223,H039,TT,150,G
CAL000336613,CAD044003556,223,H141,TT,55,G
CAL000335151,CAD044003556,223,H141,TT,30,G
CAL000335165,CAD044003556,223,H141,TT,30,G
CAL000028902,CAT080013352,223,H039,DM,110,G
CAL000286890,CAT080013352,223,H039,DM,60,G
CAD097854541,CAT080013352,223,H039,DM,605,G
CAL000309131,CAT080013352,223,H039,TP,550,G
CAD981170160,CAT080013352,223,H039,DM,30,G
CAR000175422,CAR000157206,223,H081,TP,145,G
CAD053853644,CAT080013352,223,H039,TP,150,G
CAT080011653,CAT000646117,223,H132,CM,12,Y
CAS111111014,CAT080013352,223,H039,TT,800,G
CAC002642113,CAT080013352,223,H039,TT,4800,G
CAC002642113,CAT080013352,223,H039,TT,4200,G
WAD988466751,CAD028409019,223,,,,P
WAD988466751,CAD028409019,223,H141,DM,150,P
CAL000324501,CAD044003556,223,H141,TT,40,G
CAC002641757,CAD044003556,223,H141,TT,420,G
CAL000254800,CAD044003556,223,H141,TT,10,G
CAD076124981,CAD044003556,223,H141,TT,110,G
CAL000206625,CAD028409019,223,H141,DM,120,P
CAL000206625,CAD028409019,223,H061,DM,50,G
CAL000284803,CAD097030993,223,H141,DM,700,P
CAL000274045,CAT000646117,223,H132,CM,20,Y
CAL000157265,CAD981696420,223,H141,TT,150,G
CAC002642078,CAD981696420,223,H141,TT,50,G
CAD982060709,CAD980884183,223,H141,DM,615,P
CAL000258922,CAD980884183,223,H141,DF,50,P
CAL000251748,CAD980884183,223,H141,DF,150,P
CAC002642019,CAD028409019,223,H141,DM,175,P
CAL000255541,AZR000501510,223,H141,DM,300,P
CAT080012537,AZR000501510,223,H141,DM,110,G
CAD076069780,AZR000501510,223,H141,DM,1600,P
CAD076069780,AZR000501510,223,H141,DM,715,G
CAD981989049,CAT080013352,223,H039,TT,750,G
CAD981989106,CAT080013352,223,H039,TT,200,G
CAD981623689,CAT080013352,223,H039,TT,1100,G
AZD049318009,CAD044429835,223,H141,DM,330,G
CAL000827878,CAD044003556,223,H141,TT,100,G
CAL000188146,CAD982446858,223,H141,TT,180,G
CAD981648488,AZR000501510,223,H039,TP,900,G
CAR000131029,CAD097030993,223,H141,CF,1800,P
CAR000107342,ARD981057870,223,H061,DM,50,P
CAD981681240,CAD050806850,223,H141,CF,800,P
CAD981389950,CAD982446882,223,H141,TT,1200,G
CAL000334846,CAT080013352,223,H039,TP,145,G
WAD988466751,CAD028409019,223,H141,DM,500,P
WAD988466751,CAD028409019,223,H141,DM,100,P
CAD980884183,CAD982444481,223,H141,DM,1303,P
CAD981372972,CAD980887418,223,H141,DM,250,P
CAL000249173,CAD980887418,223,H141,DM,55,G
CAL000249173,CAD980887418,223,H141,DM,300,P
CAL000249173,CAD980887418,223,H141,DM,200,P
CAD009466392,CAT080013352,223,H039,TT,4000,G
CAL000328856,CAD981696420,223,H141,TT,250,G
CAL000259611,CAD981696420,223,H141,TT,250,G
CAL000174573,CAD981696420,223,H141,TT,150,G
CA0000149492,CAD980887418,223,H141,TT,775,G
CAD981434285,CAD980887418,223,H141,TT,1200,G
CAD981438856,CAD980887418,223,H135,TT,2905,G
CA0000085985,CAD028409019,223,H141,DF,10,P
CAD097030993,NVT33001000,223,H039,DM,1100,G
CAD097030993,NVT33001000,223,H039,DF,55,G
CAD981999642,CAD981696420,223,H141,TT,55,G
CAR000068338,CAD980887418,223,H141,DM,200,P
CAL000291924,CAD980887418,223,H141,DM,75,P
CAD981650079,CAD980887418,223,H141,DM,206,P
CAL000241591,CAD980887418,223,H141,DM,200,P
CAL000324942,CAD980887418,223,H141,DM,400,P
CAC002642037,CAD980887418,223,H141,DM,150,P
CAL000309464,CAD981696420,223,H141,TT,55,G
CAL000342647,CAT080013352,223,H039,DM,110,G
CAD981425549,CAT080013352,223,H039,TT,660,G
CAR000084244,CAD028409019,223,H141,DM,30,G
CAD000633248,CAT000646117,223,H132,CM,16,Y
CAD000633248,CAT000646117,223,H132,CM,16,Y
CAH111000996,CAD028409019,223,H141,DM,950,P
CAH111000996,CAD028409019,223,H061,DM,90,G
CAL000274448,CAD028409019,223,H141,DM,2500,P
CAC002642157,CAD982444481,223,H129,DM,3000,P
CAL000341054,CAD982444481,223,H141,DM,700,P
CAR000010785,CAD097030993,223,H141,DM,55,G
CAR000010785,CAD097030993,223,H141,DF,165,G
CAD982444481,AZR000002428,223,H132,TT,5000,G
CAD982444481,AZR000002428,223,H132,TT,5000,G
CAD044003556,CAT080013352,223,H039,TT,6000,G
CAL000029345,CAD044003556,223,H141,TT,350,G
CAL000307559,CAD044003556,223,H141,TT,110,G
CAL000319168,CAD044003556,223,H141,TT,50,G
CAD981375215,CAT080013352,223,H039,TT,210,G
CAL000160530,CAT080013352,223,H039,DM,5,G
CAL000036718,CAT080013352,223,H039,DM,55,G
CAD981965825,CAT080013352,223,H039,DM,20,G
CAL000264638,CAD980887418,223,H141,DM,500,P
CAR000152777,CAT080013352,223,H039,DM,55,G
CAC002641962,AZR000030452,223,H039,TP,275,G
CAC002641962,AZR000030452,223,,DM,110,G
CAD005975123,CAT080013352,223,H039,TT,2500,G
CAD009540824,CAT080013352,223,H039,TP,550,G
CAR000175422,CAR000157206,223,H081,TP,105,G
CAD981578941,CAD982444481,223,H141,DF,15,G
CAR000175422,CAR000157206,223,H081,,70,G
CAL000278118,CAD097030993,223,H141,DM,75,P
CA4170023788,CA7170090016,223,H135,TT,300,G
CAD009164021,CAD980675276,223,H132,CM,17580,P
CAL000083314,CAD980887418,223,H135,TT,650,G
CAL000177381,CAD981696420,223,H141,TT,390,G
CAL000099103,CAD982444481,223,H141,DM,10400,P
CAL000137836,CAD982444481,223,H141,DM,20600,P
CAL000175263,CAD982444481,223,H141,DM,16800,P
CAL000277732,WIR000029751,223,H039,DM,100,P
CAL000147882,WIR000029751,223,H039,DM,100,P
CAL000187006,WIR000029751,223,H039,DM,100,P
CAL000187636,WIR000029751,223,H039,DM,100,P
CAL000202824,WIR000029751,223,H039,DM,100,P
CAL000188017,WIR000029751,223,H039,DM,100,P
CA2890012584,CAT000646117,223,H132,CM,18240,P
CA2890012584,CAT000646117,223,H132,CM,18240,P
CAL000187054,WIR000029751,223,H039,DM,100,P
CAL000234065,WIR000029751,223,H039,DM,100,P
CAL000187632,WIR000029751,223,H039,DM,100,P
CAL000180833,CAD980884183,223,H141,DM,285,P
CAD981376130,CAD980884183,223,H141,DM,669,P
CAD981988256,CAT080013352,223,H039,TT,1500,G
CAD981988686,CAT080013352,223,H039,TT,1500,G
CAL000827878,CAD044003556,223,H141,TT,275,G
CAL000172498,CAD097030993,223,H141,CF,900,P
CAL000319649,AZR000501510,223,H141,TT,2600,G
CAR000194142,CAD050806850,223,H141,CF,400,P
CAD009539321,NVT330010000,223,H132,DM,1500,P
CAD009602343,CAD980884183,223,H141,DM,6000,P
CAD066562455,CAD980884183,223,H141,DM,1200,P
CAL000337780,CAD982446874,223,H141,TT,50,G
CAD985590100,CAD982446874,223,H141,TT,250,G
CAL000334061,CAT080013352,223,H039,TP,500,G
CAD981431679,CAD980887418,223,H141,DM,4000,P
CAL000320179,CAD980887418,223,H141,DM,300,P
CAL921693318,CAD980887418,223,H141,TT,2700,G
CAL000115789,CAD980887418,223,H141,TT,160,G
CAL000283617,CAT080013352,223,H039,TP,300,G
CAL000204968,CAD980887418,223,H141,TT,1690,G
CAD981404668,NVT330010000,223,H132,DF,50,P
CAL000278777,CAD980887418,223,H141,TT,580,G
CAL000270067,CAD028409019,223,H061,DM,605,G
CAL000270067,CAD028409019,223,H141,DM,150,P
CAL000270067,CAD028409019,223,H061,DM,100,G
CAL000270067,CAD028409019,223,H141,DM,125,P
CAL000216727,CAL000282598,223,H141,DM,800,P
CAL912061416,CAD980887418,223,H135,TT,1250,G
CAL000212789,CAD980887418,223,H135,TT,115,G
CAL000212871,CAD982446874,223,H141,TT,20,G
CAD980887418,CAT000646117,223,H132,CM,20,Y
CAD982484537,CAD980887418,223,H141,DM,300,P
CAL000056883,CAD980887418,223,H141,DM,300,P
CAL000264153,CAD980887418,223,H141,DM,60,P
CAL000058713,CAD980887418,223,H141,DM,400,P
CAD980887418,CAD980887418,223,H141,DM,350,P
CAL000320273,CAD980887418,223,H141,DM,2000,P
CAL912075420,CAD980887418,223,H141,DM,200,P
CAD982028433,CAD980887418,223,H141,DM,50,P
CAL000298660,CAD980887418,223,H135,TT,2185,G
CAL000143020,CAD980887419,223,H141,DM,195,P
CAL000191444,CAD982446874,223,H141,TT,50,G
CAD981976640,CAD981696420,223,H141,DM,55,G
CAD982506719,CAD981696420,223,H141,TT,3200,G
CAL000258957,CAD981696420,223,H141,DM,55,G
CAD982492597,CAD097030993,223,H141,DM,500,P
CAL000295213,CAT080013352,223,H039,TT,2950,G
CAC002641606,CAT080013352,223,H039,TT,690,G
CAD982444481,AZR000002428,223,H132,TT,5000,G
CAL000264243,CAD980887418,223,H141,TT,1050,G
CAD045989019,CAD980887418,223,H141,TT,1325,G
CAR000037994,CAD980887418,223,H141,TT,175,G
CAL000284720,CAD980887418,223,H141,TT,1150,G
CAT000646158,CAT080013352,223,H039,TT,200,G
CAC002642125,CAT080013352,223,H039,TT,230,G
CAD073369548,CAT080013352,223,H039,DM,55,G
CAD982004848,CAT080013352,223,H039,DM,55,G
CAD981424013,CAD981696420,223,H141,TT,4500,G
CAL000320316,CAD981696420,223,H141,DM,55,G
CAL000320316,CAT080013352,223,H039,DM,110,G
CAD008247900,CAD981696420,223,H141,DM,275,G
CAL000140923,NVT330010000,223,H132,DM,110,G
CAC002641734,AZR000030452,223,H039,TP,275,G
CAR000179572,CAT080013352,223,H039,TT,2400,G
CAR000175422,CAR000157206,223,H081,,145,G
CAL000330050,CAD981696420,223,H141,TT,280,G
CAL000073114,CAD028409019,223,H141,DM,55,G
CAL000073114,CAD028409019,223,H141,DM,55,G
CAR000181834,CAD044729836,223,H141,TT,1000,G
CAD981633340,OKD987087020,223,H010,CM,13409,K
CAD094130127,CAD981696420,223,H141,TT,640,G
CAL000187013,WIR000029751,223,H039,DM,100,P
CAL000188509,WIR000029751,223,H039,DM,100,P
CAL000147878,WIR000029751,223,H039,DM,100,P
CAL000186973,WIR000029751,223,H039,DM,100,P
CAL000187681,WIR000029751,223,H039,DM,120,P
CAL000186932,WIR000029751,223,H039,DM,120,P
CAL000307497,WIR000029751,223,H039,DM,100,P
CAL000146975,WIR000029751,223,H039,DM,100,P
CAL000147624,WIR000029751,223,H039,DM,100,P
CAL000187001,WIR000029751,223,H039,DM,100,P
CAL00033581,WIR000029751,223,H039,DM,100,P
CAL000234432,WIR000029751,223,H039,DM,100,P
CA2890012584,CAT000646117,223,H132,CM,18240,P
CA2890012584,CAT000646117,223,H132,CM,14820,P
CAR000168872,CAD980884183,223,H141,DM,150,P
CAD981694722,NVD982358483,223,H039,TT,115,G
CAD050806850,CAD980675276,223,H132,CF,4,Y
CAD050806850,UTD981552177,223,H040,TT,5000,G
CAL000280291,AZR000501510,223,H141,TP,275,G
CAD981989049,CAT080013352,223,H039,TT,1200,G
CAD982486698,CAT080013352,223,H039,TT,2400,G
CAD981690563,CAT080013352,223,H039,TT,1500,G
CAD981576259,CAT080013352,223,H039,TT,2100,G
CAD981988868,CAT080013352,223,H039,TT,1300,G
CAD981988322,CAT080013352,223,H039,TT,400,G
CAL000188867,CAD980887418,223,H135,TT,55,G
CAL000827878,CAD044003556,223,H141,TT,500,G
CAR000059972,CAD980887418,223,H141,DM,618,P
CAS111111019,CAD028409019,223,H141,DM,1800,P
CAR000195941,CAD050806850,223,H141,CW,200,P
CAD066562455,CAT000646117,223,H132,CM,15,Y
CAL000334136,CAD980884183,223,H141,DM,800,P
CAD981999394,CAD981696420,223,H141,TT,60,G
CAL000279876,CAD980887418,223,H141,DM,275,P
CAL000328093,CAD980887418,223,H141,DM,200,P
CAD981657885,CAD980887418,223,H141,DM,75,P
CAL000258181,CAD980887418,223,H141,DM,250,P
CAL000250979,CAD980887418,223,H141,TT,200,G
CAD981571672,CAD980887418,223,H135,TT,2920,G
CAD981571672,CAD980887418,223,H135,TT,1420,G
CAL000336144,CAD980887418,223,H141,TT,900,G
CAD982446882,CAD980887418,223,H141,TT,700,G
CAD099571662,CAD981696420,223,H141,TT,125,G
CAD983669565,CAD981696420,223,H141,TT,200,G
CAL000050756,CAD981696420,223,H141,TT,20,G
CAL000250815,CAD981696420,223,H141,TT,130,G
CAL000275033,CAD028409019,223,H141,DM,25,G
CAD009134438,CAD980887418,223,H135,TT,890,G
CAL000269697,CAD980887418,223,H135,TT,740,G
CAD982461907,CAD980887418,223,H135,TT,1340,G
CAD009164021,CAD980675276,223,H132,CM,31100,P
CAL000225028,CAT080013352,223,H101,DM,180,P
CAR000149575,CAD980675276,223,H132,CM,50,Y
CAD982036121,CAR000157206,223,H081,DM,7200,P
CAR000177303,CAD982444481,223,H141,DM,55,G
CAR000074542,CAD982444481,223,H141,TT,310,G
CAC002642236,CAT080013352,223,H039,DM,55,G
CAL000117873,CAD980887418,223,H141,CF,400,P
CAL000275159,CAD980887419,223,H141,DM,1210,P
CAL000279781,CAD981696420,223,H141,TT,50,G
CAD981981756,CAD981696420,223,H141,DM,55,G
CAD981964067,CAD981696420,223,H141,TT,150,G
CAL000011032,CAD044003556,223,H141,TT,110,G
CAL000269375,CAT080013352,223,H039,DM,110,G
CAD981680895,CAD028409019,223,H141,CF,300,P
CAD981680895,CAD028409019,223,H061,DM,90,G
CAL000288359,CAD028409019,223,H141,DM,50,P
CAL000288359,CAD028409019,223,,,,P
CAR000129874,CAT080013352,223,H039,TT,250,G
CAL000084295,CAT080013352,223,H039,DM,110,G
CAD982318776,CAD980887418,223,H135,TT,2350,G
CAD980638514,CAD982444481,223,H141,DM,45,G
CAL000221166,CAT080013352,223,H039,DM,55,G
CAD982001620,CAT080013352,223,H039,TP,275,G
CAL000267478,CAT080013352,223,H039,DM,330,G
CAR000175422,CAR000157206,223,H081,TP,110,G
CAD044408177,CAT080013352,223,H039,TP,275,G
CAL000309131,CAT080013352,223,H039,TP,825,G
CAL000307945,CAD097030993,223,H141,DM,115,P
CAD008232522,CAD008302903,223,H141,DM,400,P
CAC002642241,CAD028409019,223,H141,DM,110,G
CAL000290312,CAD028409019,223,H141,DM,550,P
CAL000290312,CAD028409019,223,H141,DM,150,P
CAC002642281,CAD028409019,223,H141,DM,1000,P
CAC002642281,CAD028409019,223,H141,DM,75,P
CA3170090614,CA6170024289,223,H141,DM,547,P
CAL000281640,CAD981427669,223,,DM,100,P
CAL000042341,CAD980884183,223,H141,DM,275,P
CAL000287724,CAD980884183,223,H141,DM,50,G
CAL000308182,CAD981427669,223,,DM,150,P
CAL000186996,WIR000029751,223,H039,DM,100,P
CAL000176133,WIR000029751,223,H039,DM,100,P
CAT080010853,CAD000633230,223,H141,DM,2400,P
CAL000055379,NVT330010000,223,H039,DM,50,P
CAL000172032,TXD077603371,223,H061,DM,400,P
CAD981690274,AZR000501510,223,H141,TT,5000,G
CAL000058707,AZR000501510,223,H141,TT,1300,G
CAD981392418,AZR000501510,223,H141,DM,165,G
CAD044429835,AZR000030452,223,H039,TT,4600,G
CAD981988256,CAT080013352,223,H039,TT,1500,G
CAD981988801,CAT080013352,223,H039,TT,1500,G
CAD981988686,CAT080013352,223,H039,TT,1300,G
CAD981989056,CAT080013352,223,H039,TT,1000,G
CAL000188867,CAD980887418,223,H135,TT,325,G
CAL000827878,CAD044003556,223,H141,TT,100,G
CAL000327727,CAD982446858,223,H141,TT,1325,G
CAL000231732,CAD980887418,223,H141,DM,280,P
CAD981691108,ARD981057870,223,H061,DM,299,P
CAD980884183,CAD982444481,223,H141,DF,203,P
CAC002640895,CAT080013352,223,H039,TT,5000,G
CAL913534912,CAD044003556,223,H141,TT,80,G
CAD981450190,CAD982446874,223,H141,TT,20,G
CAL000005241,CAD044003556,223,H141,TT,660,G
CAL000035893,CAD044003556,223,H141,TT,710,G
CAL000005245,CAD044003556,223,H141,TT,675,G
CAT000646117,CAD008302903,223,H061,DF,236,P
CAL000160441,CAD980887418,223,H141,DM,350,P
CAL000335311,CAD980887418,223,H141,DM,600,P
CAL000163211,CAD980887418,223,H141,DM,100,P
CAD981657760,CAD980887418,223,H141,DM,400,P
CAL000293836,CAD980887418,223,H141,DM,800,P
CAL000285474,CAD980887418,223,H141,DM,1000,P
CAL000082624,CAT080013352,223,H039,TT,1000,G
CAD983669581,CAD059494310,223,H141,DM,300,P
CAL000027098,CAD982444481,223,H141,DM,1200,G
CAD981377161,CAD980887418,223,H141,TT,670,G
CAL000342110,CAD980887418,223,H141,TT,15,G
CAC002640867,NVD982358483,223,H039,TT,150,G
CAC002639850,NVD982358483,223,H039,TT,400,G
CAD982016958,CAD982444481,223,H129,DM,65,P
CAL000042205,CAD982444481,223,H129,DM,450,P
CAR000014753,CAD982444481,223,H129,DM,900,P
CAL000181099,CAD980887418,223,H141,DM,100,P
CAL000286233,CAD980887418,223,H141,DM,250,P
CAL000291556,CAD980887418,223,H141,DM,550,P
CAL000218734,CAD980887418,223,H141,DM,500,P
CAL000265642,CAD980887418,223,H141,DM,400,P
CAL000055274,CAD980887418,223,H141,DM,400,P
CAL000055274,CAD980887418,223,H141,DM,550,P
CAD982488280,CAD980887418,223,H141,DM,100,P
CAL000298660,CAD980887418,223,H141,DM,150,P
CAL000298660,CAD980887418,223,H135,TT,133,G
CAL000287938,CAD981696420,223,H141,TT,100,G
CAL000329244,CAD044003556,223,H141,TT,140,G
CAR000158972,CAT080013352,223,H039,TT,1500,G
CAL000328134,CAT080013352,223,H039,TT,340,G
CAL000290583,CAT080013352,223,H039,TT,480,G
CAC002642189,CAT080013352,223,H039,TT,385,G
CAD981619562,CAT080013352,223,H039,TT,1470,G
CAD000633248,CAT000646117,223,H132,DT,16,Y
CAD000633248,CAT000646117,223,H132,DT,32,Y
CAS111111019,CAD028409019,223,H061,DM,28,G
CAS111111019,CAD028409019,223,H141,DM,280,P
CAL000145528,CAD982444481,223,H141,DM,250,G
CAR000188565,CAT000646117,223,H141,DM,550,G
CAR000188565,CAT000646117,223,H141,DM,605,G
CAD982444481,AZR000002428,223,H132,TT,5000,G
CAD981661192,CAD044003556,223,H141,TT,250,G
CAD008277394,CAD008364432,223,H061,DM,55,G
CAL000253641,CAT080013352,223,H039,TT,750,G
CAD008480626,CAT080013352,223,H039,TT,1050,G
CAL000276119,CAT080013352,223,H039,TT,55,G
CAL000282476,CAD981696420,223,H141,TT,1200,G
CAL000325331,CAD981696420,223,H141,TT,1000,G
CAR000149575,CAD028409019,223,H135,TT,2300,G
CAD983645292,CAD981696420,223,H141,TT,550,G
,CAD981696420,223,H141,TT,360,G
CAL000123032,AZR000030452,223,H039,TT,4500,G
CA0000372243,CAT080013352,223,H039,TP,1100,G
CAC002642204,AZR000030452,223,H039,TP,315,G
CAD982362212,CAT080013352,223,H039,TP,110,G
CAR000175422,CAR000157206,223,H081,TP,145,G
CAR000175422,CAR000157206,223,H081,TT,2220,G
CAR000175422,CAR000157206,223,H081,TP,300,G
CAD980694103,CAD097030993,223,H141,DM,250,G
CA7570024508,CAD044003556,223,H141,TT,1500,G
CAC002638211,CAD044003556,223,H141,TT,1230,G
CAL000009842,CAD028409019,223,H141,DM,55,G
CAR000172627,CAD008302903,223,H039,DM,1600,P
CAC002642240,CAD028409019,223,H141,DM,55,G
CAR000172635,CAD008302903,223,H061,DM,400,P
CAR000172635,CAD008302903,223,H141,DM,250,P
CAD120239439,CAD981168107,223,H141,DM,859,P
CAD120239439,CAD981168107,223,H141,DM,800,P
CA5690090571,WIR000029751,223,H039,DM,250,P
CAH111001135,WIR000029751,223,H039,DM,200,P
CAL000137835,WIR000029751,223,H039,DM,15200,P
CAD982415481,WIR000029751,223,H039,DM,200,P
CAR000094623,NVT330010000,223,H039,DM,700,P
CAR000081596,AZR000501510,223,H141,TT,2000,G
CAL000319649,AZR000501510,223,H141,DM,150,P
CAD981989049,CAT080013352,223,H039,TT,950,G
CAD982486698,CAT080013352,223,H039,TT,2000,G
CAL000026136,CAD980887418,223,H141,DM,180,P
CAD982357527,CAD980887418,223,H141,DM,150,P
CAL000104782,CAD097030993,223,H141,DM,250,G
CAD981384357,CAD980675276,223,H132,CM,20,Y
CAD045530821,CAD050806850,223,H141,CF,1200,P
CAL000188504,CAD980884183,223,H141,DM,225,G
WAD988466751,CAD028409019,223,H141,DM,750,P
WAD988466751,CAD028409019,223,H141,DM,250,P
CAD981454887,CAD097030993,223,,CF,500,P
CAL000305297,CAD980887418,223,H141,DM,600,P
CAL000050840,CAD980887418,223,H141,DM,2500,P
CAL921693318,CAD980887418,223,H141,DM,220,G
CAL000170378,CAD980887418,223,H141,DF,220,G
CAL000170378,CAD980887418,223,,DM,600,P
CAD981453194,CAD980887418,223,H141,TT,2000,G
CAD982446874,CAD980887418,223,H141,DM,600,P
CAD066106097,CAD980887418,223,H141,TT,3530,G
CAD981453194,CAD980887418,223,H141,TT,500,G
CAD981453194,CAD980887418,223,H141,TT,790,G
CAD009114919,CAT000646117,223,H132,CM,30,Y
CAD981388036,CAD980887418,223,H141,TT,240,G
CAD982001976,CAD980887418,223,H141,TT,970,G
CAL000342958,CAD980887418,223,H141,TT,80,G
CAC002642032,NVD982358483,223,,DM,12,G
CAL000336623,CAD044003556,223,H141,TT,55,G
CAL000126558,CAD044003556,223,H141,TT,210,G
HIR000000737,CAT080013352,223,H039,TT,4800,G
HIR000000737,CAT080013352,223,H039,TT,4800,G
CAD982504391,CAT080013352,223,H039,TP,605,G
CAR000149575,CAD980675276,223,H132,CM,50,Y
CAD980887418,CAT000646117,223,H132,CM,20,Y
CAD982461907,CAD980887418,223,H141,DM,200,P
CAL000342599,CAD980887418,223,H141,DM,300,P
CAD982010696,CAD980887418,223,H141,DM,100,P
CAD981443898,CAD980887418,223,H141,DM,200,P
CAD982506719,CAD981696420,223,H141,DM,110,G
CAD982506719,CAD981696420,223,H141,DF,110,G
CAH111000981,CAD981696420,223,H141,TT,125,G
CAL000015777,CAT080013352,223,H039,DM,50,G
CAL000295213,CAD097030993,223,H141,DM,55,G
CAD000633248,CAT000646117,223,H132,DT,16,Y
CAS111111019,CAD028409019,223,H141,DM,150,P
CAS111111019,CAD028409019,223,H141,DM,100,P
CAD982022642,CAT080013352,223,H039,TT,1400,G
CAD982417107,CAD982444481,223,H129,CF,200,G
CAL000269849,CAT080013352,223,H039,TT,75,G
CAT000623298,CAT080013352,223,H039,TT,195,G
CAD044003556,CAT080013352,223,H039,TT,6200,G
CAD076124981,CAD044003556,223,H141,TT,100,G
CAD980884183,CAD044003556,223,H141,TT,2250,G
CAL000336639,CAD044003556,223,H141,TT,55,G
CAD982041154,CAT080013352,223,H039,DM,50,G
CAL000318354,CAT080013352,223,H039,TT,110,G
CAD028277036,CAT080013352,223,H039,TT,425,G
CAD053853644,CAT080013352,223,H039,TP,150,G
CA0000359547,CAT080013352,223,H039,TP,275,G
CAD983603341,CAT080013352,223,H039,TT,3000,G
CAR000175422,CAR000157206,223,H081,TP,55,G
CAR000175422,CAR000157206,223,H081,TP,30,G
CAL000009897,CAT080013352,223,H039,TT,2450,G
CAT080016405,CAD059494310,223,H141,DF,5,P
CAC002642016,NVT330010000,223,H039,DM,50,G
CAL000205280,CAD028409019,223,H141,DM,180,P
CAL000205280,CAD028409019,223,H141,DM,825,G
CAL000180783,CAD097030993,223,,CM,2000,P
CAL000312966,CAD097030993,223,H141,CM,730,P
CAL000034001,CAT080013352,223,H061,DM,150,G
CAD981989049,CAT080013352,223,H039,TT,750,G
CAD981989106,CAT080013352,223,H039,TT,500,G
CAD981989221,CAT080013352,223,H039,TT,2400,G
CAD981623689,CAT080013352,223,H039,TT,2250,G
CAD981988322,CAT080013352,223,H039,TT,400,G
CAL000068972,CAD980887418,223,H141,DM,210,P
CAD981576259,CAT080013352,223,H039,TT,2000,G
CAL000827878,CAD044003556,223,H141,TT,940,G
CAR000191536,CAT080013352,223,H039,TP,200,G
CAR000131029,CAD097030993,223,H141,CF,800,P
CAD981434004,CAD097030993,223,H141,CF,8,Y
CAD981434004,CAD097030993,223,H141,CF,5,Y
CAD981433949,CAD097030993,223,H141,CF,5,Y
CAD981450430,CAD982446874,223,H141,TT,545,G
CAL000238412,CAD981696420,223,H141,TT,32,G
CAD981458532,CAD980887418,223,H141,DM,350,P
CAL000182991,CAD980887418,223,H141,DM,300,P
